ID,FDAT,Calving Season Code,DIMatheat,DIM at Heat Code,Lact,Parity,heat_DATE,Heat Date Code,SB_FHIACBAR,SB_HTSTARTS,SB_HTENDS,SB_PROB,Heat Probability Category,SB_RUMINDEC,SB_RDTIM,SB_RUMHOUR,DC_BRDAT,DC_BRTIM,SIR,Sire Code,BCODE,DC_ACLEV,DC_ACDAT,DC_ACTIM,outcome,AMW5,AMW7,Code for milk @ 7 Weeks,AMW14,M305,CDAT,DCC_IF_P,PDCC,DDRY,EASE,Ease Code,Calf Sex and Survival,TWIN,DOA,OBSERV.,,,,,,,,,
5367,2/19/20,0,106,3,2,Multiparous,6/4/20,1,4:00:00,11:30:00,4:53:00,98,4,YES,2:00:00,13,.,.,.,0,.,98,6/4/20,11,.,2350,3600,3,7620,20510,6/26/20,.,279,44,1,No problem,FA       ,S,0,.,,,,,,,,,
6532,5/8/20,0,74,2,1,Primiparous,7/21/20,1,11:00:00,13:08:00,7:25:00,98,4,YES,11:00:00,8,7/22/20,10,SEXED,2,A,98,7/21/20,13,O ,1990,3110,3,6990,21650,.,.,269,0,1,No problem,FA       ,S,0,.,,,,,,,,,
5271,4/8/20,0,54,2,2,Multiparous,6/1/20,1,5:00:00,13:08:00,3:07:00,98,4,YES,9:00:00,4,6/2/20,5,SEXED,2,K,98,6/1/20,13,O ,2530,3960,3,8830,24760,6/26/20,.,278,44,1,No problem,FA       ,S,0,.,,,,,,,,,
5574,4/30/20,0,75,2,2,Multiparous,7/14/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,14:08:00,6:08:00,98,4,YES,8:00:00,8,7/15/20,16,BEEF,1,H,98,7/14/20,14,P ,3300,4960,4,9690,23300,7/15/20,.,280,53,2,Slight Problem,MA       ,S,0,.,,,,,,,,,
5274,1/13/20,0,143,3,2,Multiparous,6/4/20,1,8:00:00,15:07:00,6:08:00,98,4,YES,19:00:00,15,.,.,.,0,.,97,6/4/20,15,.,2500,3820,3,7590,21940,6/5/20,.,276,49,1,No problem,FA       ,S,0,.,,,,,,,,,
4952,6/16/20,1,55,2,3,Multiparous,8/10/20,1,8:00:00,15:08:00,7:08:00,98,4,YES,6:00:00,10,.,.,.,0,.,98,8/10/20,15,.,2580,4140,4,7180,23620,.,.,281,99,1,No problem,FA       ,S,0,NO AI/ ENDOMET.,,,,,,,,,
5524,5/20/20,0,25,1,2,Multiparous,6/14/20,1,11:00:00,17:07:00,6:08:00,98,4,YES,12:00:00,2,.,.,.,0,.,98,6/14/20,17,.,2400,3610,3,7170,17860,.,.,273,45,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
3943,2/28/20,0,159,4,4,Multiparous,8/5/20,1,10:00:00,17:07:00,5:08:00,98,4,YES,9:00:00,14,8/6/20,10,BEEF,1,H,98,8/5/20,17,DIED,3470,5340,5,10670,27630,.,.,281,53,1,No problem,MA       ,S,0,.,,,,,,,,,
6200,2/2/20,0,170,4,1,Primiparous,7/21/20,1,11:00:00,18:07:00,18:08:00,98,4,YES,7:00:00,14,.,.,.,0,.,98,7/21/20,18,.,1750,2740,2,5710,19270,5/7/20,75,276,0,1,No problem,FA       ,S,0,PREGNANT/MOVED,,,,,,,,,
4701,4/6/20,0,120,3,3,Multiparous,8/4/20,1,12:00:00,19:07:00,14:08:00,98,4,YES,18:00:00,9,.,.,.,0,.,98,8/4/20,19,.,3110,4790,4,9780,23900,.,.,274,49,1,No problem,FA       ,S,0,.,,,,,,,,,
4328,4/26/20,0,52,2,3,Multiparous,6/17/20,1,11:00:00,19:08:00,6:07:00,98,4,YES,14:00:00,3,.,.,.,0,.,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,.,2770,4160,4,8320,20380,.,.,287,90,1,No problem,MA       ,S,0,CUHT=NO/DIM=54,,,,,,,,,
6437,6/15/20,1,58,2,1,Primiparous,8/12/20,1,14:00:00,20:08:00,12:22:00,98,4,YES,12:00:00,12,8/13/20,15,BEEF,1,K,100,8/12/20,20,P ,2530,3690,3,5890,21280,.,.,274,0,1,No problem,MA       ,S,0,CUHT=YES,,,,,,,,,
6374,4/10/20,0,104,3,1,Primiparous,7/23/20,1,12:00:00,22:08:00,10:08:00,98,4,YES,13:00:00,11,7/24/20,10,BEEF,1,H,98,7/23/20,22,O ,2440,3530,3,6920,20220,.,.,263,0,1,No problem,FA       ,S,0,.,,,,,,,,,
6515,5/11/20,0,34,1,1,Primiparous,6/14/20,1,23:00:00,0:09:00,18:08:00,97,4,YES,.,14,.,.,.,0,.,98,6/14/20,0,.,1370,2210,2,4750,14970,.,.,277,0,1,No problem,MA       ,S,0,FRESH,,,,,,,,,
3683,12/19/18,0,559,7,4,Multiparous,6/30/20,1,10:00:00,1:08:00,5:08:00,97,4,NO,.,.,.,.,.,0,.,97,6/30/20,1,.,2300,3770,3,8510,24230,2/13/20,138,284,56,1,No problem,FD       ,S,1,PREGNANT/MOVED TO HOSPITAL,,,,,,,,,
6342,3/24/20,0,72,2,1,Primiparous,6/4/20,1,19:00:00,1:08:00,15:07:00,97,4,YES,20:00:00,7,6/4/20,5,SEXED,2,X,97,6/4/20,1,P ,2530,3780,3,7420,21260,6/4/20,0,278,0,1,No problem,FA       ,S,0,.,,,,,,,,,
4426,3/29/20,0,116,3,3,Multiparous,7/23/20,1,20:00:00,1:08:00,.,97,4,YES,19:00:00,6,.,.,.,0,.,97,7/23/20,1,.,2740,4170,4,8470,22380,.,.,281,48,1,No problem,FA       ,S,0,.,,,,,,,,,
5933,1/5/20,0,213,5,1,Primiparous,8/5/20,1,23:00:00,2:08:00,21:08:00,97,4,YES,23:00:00,6,.,.,.,0,.,100,8/5/20,2,.,1710,2670,2,6080,25310,.,.,283,0,3,Needed Assistance,FD       ,S,1,.,,,,,,,,,
5359,2/20/20,0,154,4,2,Multiparous,7/23/20,1,20:00:00,2:08:00,5:08:00,97,4,YES,17:00:00,12,7/23/20,12,SEXED,2,O,100,7/23/20,2,P ,2210,3630,3,8080,25270,.,.,281,54,1,No problem,FA       ,S,0,.,,,,,,,,,
4144,6/5/20,1,57,2,4,Multiparous,8/1/20,1,16:00:00,2:08:00,20:08:00,97,4,YES,19:00:00,14,8/1/20,4,BEEF,1,K,99,8/1/20,2,P ,2460,3780,3,7820,22000,.,.,282,54,1,No problem,MA       ,S,0,CUHT=YES,,,,,,,,,
5614,6/18/20,1,44,1,2,Multiparous,8/1/20,1,19:00:00,2:08:00,17:08:00,97,4,YES,18:00:00,11,.,.,.,0,.,97,8/1/20,2,.,2810,4270,4,6800,21230,.,.,274,53,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
6255,4/11/20,0,62,2,1,Primiparous,6/12/20,1,22:00:00,3:08:00,19:08:00,97,4,YES,21:00:00,9,.,.,.,0,.,100,6/12/20,3,.,1470,2290,2,4890,17120,7/1/20,.,280,0,1,No problem,MA       ,S,0,CUHT=NO,,,,,,,,,
6136,4/7/20,0,102,3,1,Primiparous,7/18/20,1,21:00:00,3:08:00,19:08:00,97,4,YES,18:00:00,13,7/18/20,6,BEEF,1,H,97,7/18/20,3,P ,2120,3350,3,7110,21980,7/18/20,0,288,0,1,No problem,MA       ,S,0,.,,,,,,,,,
6490,5/11/20,0,98,2,1,Primiparous,8/17/20,1,2:00:00,3:08:00,18:09:00,97,4,YES,2:00:00,6,8/17/20,14,SEXED,2,H,100,8/17/20,3,P ,2490,3660,3,7090,19680,.,.,276,0,1,No problem,FA       ,S,0,.,,,,,,,,,
5602,5/4/20,0,102,3,2,Multiparous,8/14/20,1,21:00:00,4:07:00,18:08:00,97,4,YES,21:00:00,9,8/14/20,15,SEXED,2,H,100,8/14/20,0,P ,2850,4470,4,9110,24440,.,.,278,49,1,No problem,FA       ,S,0,.,,,,,,,,,
5041,7/11/19,1,343,7,2,Multiparous,6/18/20,1,2:00:00,4:29:00,21:08:00,97,4,NO,.,.,.,.,.,0,.,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,.,3370,5160,5,10560,34040,.,.,284,52,1,No problem,MA       ,S,0,DNB,,,,,,,,,
6497,5/3/20,0,98,2,1,Primiparous,8/9/20,1,23:00:00,5:07:00,21:07:00,97,4,YES,23:00:00,7,8/10/20,16,SEXED,2,H,100,8/9/20,5,O ,2100,3350,3,6530,19120,.,.,268,0,1,No problem,FA       ,S,0,.,,,,,,,,,
6067,2/17/20,0,165,4,1,Primiparous,7/31/20,1,19:00:00,6:08:00,21:08:00,97,4,YES,21:00:00,12,7/31/20,18,BEEF,1,H,97,7/31/20,6,O ,1630,2700,2,6380,24140,.,.,277,0,1,No problem,MA       ,S,0,.,,,,,,,,,
6525,5/30/20,0,31,1,1,Primiparous,6/30/20,1,6:00:00,10:08:00,1:08:00,97,4,YES,1:00:00,13,.,.,.,0,.,97,6/30/20,10,.,1860,2880,2,6570,19520,.,.,273,0,1,No problem,FA       ,S,0,FRESH/MOVED,,,,,,,,,
3590,5/24/20,0,65,2,5,Multiparous,7/28/20,1,6:00:00,10:08:00,22:35:00,97,4,YES,4:00:00,6,7/29/20,8,BEEF,1,H,97,7/28/20,10,P ,3600,4480,4,11080,26540,.,.,290,62,1,No problem,FA       ,S,0,.,,,,,,,,,
3943,2/28/20,0,116,3,4,Multiparous,6/23/20,1,5:00:00,15:07:00,8:07:00,97,4,YES,13:00:00,9,6/24/20,8,BEEF,1,H,97,6/23/20,15,O ,3470,5340,5,10670,27630,.,.,281,53,1,No problem,MA       ,S,0,.,,,,,,,,,
4490,4/23/20,0,36,1,3,Multiparous,5/29/20,0,10:00:00,15:08:00,2:08:00,97,4,YES,7:00:00,3,.,.,.,0,.,97,5/29/20,15,.,2640,4130,4,8210,21160,6/19/20,.,274,45,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
5633,5/17/20,0,64,2,2,Multiparous,7/20/20,1,15:00:00,16:07:00,8:08:00,97,4,YES,14:00:00,7,.,.,.,0,.,97,7/20/20,16,.,3340,5100,5,10190,26590,.,.,283,55,1,No problem,FA       ,S,0,CUHT=NO/ DIM= 65 ,,,,,,,,,
6202,1/29/20,0,117,3,1,Primiparous,5/25/20,0,7:00:00,16:08:00,4:07:00,97,4,YES,10:00:00,6,5/26/20,10,SEXED,2,A,90,5/25/20,16,P ,1960,3060,3,6600,22880,5/26/20,.,271,0,1,No problem,MD       ,S,1,.,,,,,,,,,
5459,4/4/20,0,74,2,2,Multiparous,6/17/20,1,12:00:00,16:08:00,7:08:00,97,4,YES,12:00:00,9,6/18/20,12,SEXED,2,X,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,O ,3400,5050,5,10360,25530,7/11/20,.,284,54,1,No problem,MA       ,S,0,.,,,,,,,,,
6383,3/24/20,0,140,3,1,Primiparous,8/11/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,17:08:00,3:07:00,97,4,NO,.,.,.,.,.,0,.,97,8/11/20,17,.,1310,2130,2,4990,15700,6/4/20,68,266,0,1,No problem,FA       ,S,0,PREGNANT/ MOVED,,,,,,,,,
6310,3/28/20,0,78,2,1,Primiparous,6/14/20,1,8:00:00,18:07:00,6:08:00,97,4,YES,15:00:00,4,6/15/20,8,SEXED,2,Y,97,6/14/20,18,O ,2170,3410,3,7090,20390,.,.,272,0,1,No problem,FA       ,S,0,.,,,,,,,,,
5512,5/4/20,0,72,2,2,Multiparous,7/15/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,18:08:00,.,97,4,YES,10:00:00,11,7/16/20,16,SEXED,2,Z,97,7/15/20,18,O ,1880,3190,3,7760,22690,.,.,277,49,3,Needed Assistance,FA       ,S,0,CUHT=YES,,,,,,,,,
5261,4/3/20,0,68,2,2,Multiparous,6/10/20,1,20:00:00,19:07:00,14:08:00,97,4,YES,23:00:00,2,6/11/20,15,SEXED,2,X,99,6/10/20,19,O ,3020,4760,4,10090,26590,.,.,279,46,1,No problem,MA       ,S,0,.,,,,,,,,,
6482,4/30/20,0,76,2,1,Primiparous,7/15/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,20:08:00,11:08:00,97,4,YES,13:00:00,10,7/16/20,16,SEXED,2,Z,97,7/15/20,20,P ,2630,3820,3,7720,23050,7/16/20,.,266,0,1,No problem,FA       ,S,0,CUHT=YES,,,,,,,,,
4058,6/15/20,1,60,2,4,Multiparous,8/14/20,1,11:00:00,20:08:00,9:08:00,97,4,YES,10:00:00,12,8/15/20,17,BEEF,1,K,97,8/14/20,17,O ,2940,4590,4,6760,22230,.,.,278,49,1,No problem,FA       ,S,0,CUHT=YES,,,,,,,,,
5693,5/15/20,0,62,2,2,Multiparous,7/16/20,1,14:00:00,21:00:00,13:08:00,97,4,YES,18:00:00,8,7/17/20,6,BEEF,1,K,97,7/16/20,21,P ,2880,4300,4,8550,20830,7/17/20,.,274,46,1,No problem,FA       ,S,0,CUHT=YES,,,,,,,,,
6523,5/6/20,0,76,2,1,Primiparous,7/21/20,1,18:00:00,21:08:00,12:08:00,97,4,YES,16:00:00,8,.,.,.,0,.,97,7/21/20,21,.,1460,2180,2,4220,12920,.,.,267,0,1,No problem,FA       ,S,0,DNB,,,,,,,,,
6413,4/25/20,0,81,2,1,Primiparous,7/15/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,21:08:00,14:08:00,97,4,YES,17:00:00,7,7/16/20,6,SEXED,2,X,97,7/15/20,21,O ,1810,2780,2,5820,17700,.,.,270,0,1,No problem,FA       ,S,0,.,,,,,,,,,
5124,1/31/20,0,157,4,2,Multiparous,7/6/20,1,21:00:00,22:08:00,14:08:00,97,4,YES,23:00:00,3,7/7/20,8,BEEF,1,H,97,7/6/20,22,P ,2100,3150,3,6830,21770,7/7/20,.,281,46,1,No problem,FA       ,S,0,.,,,,,,,,,
4343,3/19/20,0,131,3,3,Multiparous,7/28/20,1,17:00:00,22:08:00,6:07:00,97,4,YES,16:00:00,6,7/29/20,8,BEEF,1,A,97,7/28/20,22,SOLD,3260,4960,4,9130,21840,.,.,280,88,1,No problem,FA       ,S,0,.,,,,,,,,,
5571,5/30/20,0,64,2,2,Multiparous,8/2/20,1,15:00:00,23:07:00,15:08:00,97,4,YES,0:00:00,5,8/3/20,14,BEEF,1,K,100,8/2/20,23,P ,3110,4600,4,9020,22180,.,.,272,41,1,No problem,FA       ,S,0,CUHT=YES,,,,,,,,,
4261,3/10/20,0,107,3,4,Multiparous,6/25/20,1,8:00:00,23:07:00,9:08:00,97,4,YES,11:00:00,8,6/26/20,5,SEXED,2,H,97,6/26/20,23,O ,3790,5670,5,11690,29890,7/19/20,.,278,50,1,No problem,FA       ,S,0,,,,,,,,,,
5718,7/16/20,1,24,1,2,Multiparous,8/9/20,1,16:00:00,0:07:00,13:09:00,96,4,YES,14:00:00,9,.,.,.,0,.,96,8/9/20,0,.,2880,4280,4,7480,21480,.,.,281,53,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
2833,1/18/20,0,139,3,4,Multiparous,6/5/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,1:08:00,12:08:00,96,4,YES,3:00:00,2,.,.,.,0,.,96,6/5/20,1,.,3050,4750,4,9040,26660,.,.,293,61,1,No problem,FA       ,S,0,.,,,,,,,,,
5140,2/20/20,0,156,4,2,Multiparous,7/25/20,1,19:00:00,2:08:00,18:09:00,96,4,YES,18:00:00,11,7/25/20,16,BEEF,1,H,100,7/25/20,2,O ,3280,5020,5,10080,27360,.,.,279,54,1,No problem,FA       ,S,0,.,,,,,,,,,
5041,7/11/19,1,321,7,2,Multiparous,5/27/20,0,2:00:00,2:08:00,19:08:00,96,4,.,.,.,.,.,.,0,.,100,5/27/20,2,.,3370,5160,5,10560,34040,.,.,284,52,1,No problem,MA       ,S,0,DNB,,,,,,,,,
6203,4/8/20,0,114,3,1,Primiparous,7/31/20,1,20:00:00,3:08:00,15:08:00,96,4,YES,20:00:00,7,7/31/20,18,BEEF,1,H,96,7/31/20,3,O ,2000,3210,3,7000,22750,.,.,281,0,1,No problem,FA       ,S,0,.,,,,,,,,,
6515,5/11/20,0,52,2,1,Primiparous,7/2/20,1,21:00:00,4:08:00,16:09:00,96,4,YES,20:00:00,8,7/2/20,10,SEXED,2,K,96,7/2/20,4,O ,1370,2210,2,4750,14970,.,.,277,0,1,No problem,MA       ,S,0,,,,,,,,,,
5647,6/18/20,1,11,1,2,Multiparous,6/29/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,4:09:00,15:08:00,96,4,YES,0:00:00,4,.,.,.,0,.,96,6/29/20,4,.,3240,4900,4,7670,21440,.,.,288,60,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
5988,11/30/19,0,184,4,1,Primiparous,6/1/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,5:08:00,0:21:00,96,4,NO,.,.,6/1/20,17,BEEF,1,H,100,6/1/20,5,P ,1580,2340,2,5060,16950,6/1/20,0,278,0,1,No problem,FA       ,S,0,.,,,,,,,,,
419,2/29/20,0,153,4,3,Multiparous,7/31/20,1,3:00:00,5:13:00,12:08:00,96,4,YES,11:00:00,18,7/31/20,18,BEEF,1,H,96,7/31/20,5,P ,2880,4500,4,9550,27090,.,.,291,63,1,No problem,MA       ,S,0,.,,,,,,,,,
6442,4/10/20,0,77,2,1,Primiparous,6/26/20,1,10:00:00,6:08:00,19:08:00,96,4,YES,22:00:00,14,6/26/20,5,SEXED,2,H,96,6/26/20,6,O ,2020,3130,3,6790,22430,7/15/20,.,268,0,1,No problem,FA       ,S,0,,,,,,,,,,
6419,4/22/20,0,107,3,1,Primiparous,8/7/20,1,3:00:00,6:08:00,17:08:00,96,4,YES,2:00:00,6,8/7/20,9,SEXED,2,H,96,8/7/20,6,O ,2420,3680,3,7640,24160,.,.,269,0,1,No problem,FA       ,S,0,.,,,,,,,,,
4844,3/25/20,0,99,2,3,Multiparous,7/2/20,1,2:00:00,6:08:00,15:08:00,96,4,YES,1:00:00,4,7/2/20,4,BEEF,1,H,96,7/2/20,6,O ,2600,3990,3,8500,23260,.,.,279,51,1,No problem,FA       ,S,0,,,,,,,,,,
6473,4/30/20,0,91,2,1,Primiparous,7/30/20,1,0:00:00,7:08:00,21:08:00,96,4,YES,0:00:00,10,7/30/20,15,SEXED,2,H,96,7/30/20,7,P ,1580,2510,2,5530,17730,.,.,275,0,1,No problem,MA       ,S,0,.,,,,,,,,,
5682,5/1/20,0,66,2,2,Multiparous,7/6/20,1,4:00:00,11:13:00,2:08:00,96,4,YES,1:00:00,11,.,.,.,0,.,96,7/6/20,11,.,2850,4400,4,9160,24960,.,.,274,46,1,No problem,FA       ,S,0,CUHT=NO/DIM=69,,,,,,,,,
6573,6/21/20,1,55,2,1,Primiparous,8/15/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,13:07:00,5:08:00,96,4,NO,.,.,8/16/20,14,SEXED,2,K,96,8/15/20,13,O ,2270,3560,3,5400,21470,.,.,272,0,1,No problem,FA       ,S,0,CUHT=YES,,,,,,,,,
5338,2/13/20,0,166,4,2,Multiparous,7/28/20,1,18:00:00,13:08:00,2:08:00,96,4,YES,6:00:00,7,7/29/20,8,BEEF,1,A,96,7/28/20,13,O ,2320,3560,3,7580,23160,.,.,273,47,1,No problem,FA       ,S,0,.,,,,,,,,,
5582,6/4/20,1,19,1,2,Multiparous,6/23/20,1,8:00:00,14:08:00,23:08:00,96,4,YES,4:00:00,6,.,.,.,0,.,96,6/23/20,14,.,3570,5250,5,10270,27600,.,.,281,53,1,No problem,MA       ,S,0,FRESH/MOVED,,,,,,,,,
5441,7/19/20,1,23,1,2,Multiparous,8/11/20,1,18:00:00,15:07:00,5:07:00,96,4,YES,6:00:00,7,.,.,.,0,.,96,8/11/20,15,.,3480,5330,5,9510,26980,.,.,275,49,1,No problem,FA       ,S,0,FRESH/MOVED,,,,,,,,,
6386,3/25/20,0,90,2,1,Primiparous,6/23/20,1,10:00:00,16:09:00,4:07:00,96,4,YES,10:00:00,5,6/24/20,8,SEXED,2,A,96,6/23/20,16,P ,1510,2430,2,5660,18800,6/24/20,.,266,0,1,No problem,FA       ,S,0,,,,,,,,,,
6173,1/16/20,0,208,5,1,Primiparous,8/11/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,17:07:00,1:09:00,96,4,NO,.,.,.,.,.,0,.,96,8/11/20,17,.,2840,4240,4,8160,24980,5/31/20,72,275,0,1,No problem,MA       ,S,0,PREGNANT/ MOVED,,,,,,,,,
5313,4/21/20,0,68,2,2,Multiparous,6/28/20,1,16:00:00,19:08:00,7:08:00,96,4,YES,15:00:00,7,.,.,.,0,.,96,6/28/20,19,.,3720,5690,5,11110,28330,.,.,278,50,1,No problem,FA       ,S,0,CUHT=NO/DIM=69,,,,,,,,,
5398,2/5/20,0,133,3,2,Multiparous,6/17/20,1,7:00:00,20:08:00,6:08:00,96,4,NO,.,.,.,.,.,0,.,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,.,2090,3230,3,6560,18620,7/2/20,.,286,58,1,No problem,FA       ,S,0,PREGNANT,,,,,,,,,
6323,3/20/20,0,68,2,1,Primiparous,5/27/20,0,13:00:00,21:08:00,8:33:00,96,4,YES,13:00:00,9,5/28/20,13,BEEF,1,X,96,5/27/20,21,P ,2330,3460,3,6820,20830,5/28/20,.,274,0,1,No problem,FA       ,S,0,.,,,,,,,,,
6209,2/11/20,0,161,4,1,Primiparous,7/21/20,1,13:00:00,22:08:00,7:08:00,96,4,YES,7:00:00,16,.,.,.,0,.,96,7/21/20,222,.,1860,2790,2,5470,16470,5/14/20,68,286,0,1,No problem,MD       ,S,1,PREGNANT/MOVED,,,,,,,,,
6450,6/18/20,1,42,1,1,Primiparous,7/30/20,1,20:00:00,0:48:00,20:08:00,95,4,YES,18:00:00,11,.,.,.,0,.,95,7/30/20,0,.,2610,3980,3,6700,25240,.,.,280,0,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
6277,2/27/20,0,92,2,1,Primiparous,5/29/20,0,17:00:00,1:08:00,11:08:00,95,4,YES,18:00:00,7,5/29/20,14,SEXED,2,H,95,5/29/20,1,P ,2280,3250,3,6220,18940,5/29/20,0,272,0,1,No problem,FA       ,S,0,.,,,,,,,,,
5724,6/11/20,1,30,1,2,Multiparous,7/11/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,1:08:00,16:08:00,95,4,YES,15:00:00,11,.,.,.,0,.,95,7/11/20,1,.,2860,4320,4,7860,23370,.,.,267,39,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
6068,4/8/20,0,108,3,1,Primiparous,7/25/20,1,21:00:00,2:08:00,15:08:00,95,4,YES,22:00:00,5,7/25/20,16,BEEF,1,H,97,7/25/20,2,P ,1850,2710,2,6080,19930,.,.,280,0,1,No problem,MA       ,S,0,.,,,,,,,,,
4628,2/7/20,0,111,3,3,Multiparous,5/28/20,0,NO PROGRESSIVE HIGH ACTIVITY BARS,2:08:00,15:28:00,95,4,YES,22:00:00,7,5/28/20,13,SEXED,2,O,99,5/28/20,2,P ,3000,4690,4,9740,29710,5/28/20,0,282,53,1,No problem,MA       ,S,0,.,,,,,,,,,
5648,5/25/20,0,52,2,2,Multiparous,7/16/20,1,17:00:00,2:08:00,18:08:00,95,4,YES,21:00:00,10,.,.,.,0,.,95,7/16/20,2,.,3740,5570,5,11020,26060,.,.,278,50,1,No problem,FA       ,S,0,CUHT=NO/ DIM=53,,,,,,,,,
6480,4/29/20,0,85,2,1,Primiparous,7/23/20,1,22:00:00,4:08:00,.,95,4,YES,0:00:00,6,7/23/20,12,SEXED,2,X,100,7/23/20,4,A ,2110,3260,3,7040,22430,.,.,273,0,1,No problem,FA       ,S,0,.,,,,,,,,,
5932,11/8/19,0,265,6,1,Primiparous,7/30/20,1,21:00:00,5:08:00,15:08:00,95,4,YES,18:00:00,11,.,.,.,0,.,95,7/30/20,5,.,2000,3180,3,6750,23320,.,.,276,0,1,No problem,MA       ,S,0,DNB,,,,,,,,,
6254,5/28/20,0,64,2,1,Primiparous,7/31/20,1,23:00:00,6:08:00,21:08:00,95,4,YES,23:00:00,9,7/31/20,18,BEEF,1,K,95,7/31/20,6,P ,1770,2670,2,5430,15670,.,.,271,0,1,No problem,FA       ,S,0,CUHT=YES,,,,,,,,,
6224,4/14/20,0,123,3,1,Primiparous,8/15/20,1,22:00:00,6:08:00,18:08:00,95,4,YES,23:00:00,8,8/15/20,17,SEXED,2,H,95,8/15/20,6,O ,2220,3320,3,6540,21080,.,.,273,0,1,No problem,MA       ,S,0,.,,,,,,,,,
4701,4/6/20,0,56,2,3,Multiparous,6/1/20,1,2:00:00,8:08:00,16:04:00,95,4,YES,22:00:00,11,.,.,.,0,.,95,6/1/20,8,.,3110,4790,4,9780,23900,.,.,274,49,1,No problem,FA       ,S,0,.,,,,,,,,,
4358,12/29/19,0,200,5,3,Multiparous,7/16/20,1,21:00:00,8:08:00,0:08:00,95,4,YES,22:00:00,17,7/16/20,6,BEEF,1,X,95,7/16/20,8,O ,3890,5820,5,11750,35240,.,.,282,55,1,No problem,FA       ,S,0,.,,,,,,,,,
6485,4/27/20,0,79,2,1,Primiparous,7/15/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,9:09:00,1:08:00,95,4,YES,3:00:00,7,7/15/20,16,SEXED,2,K,95,7/15/20,9,P ,2160,3250,3,6850,20250,7/15/20,0,271,0,1,No problem,MA       ,S,0,CUHT=YES,,,,,,,,,
4916,4/28/20,0,58,2,3,Multiparous,6/25/20,1,5:00:00,11:52:00,9:09:00,95,4,YES,17:00:00,9,.,.,.,0,.,95,6/25/20,11,.,3770,5690,5,10950,27060,.,.,272,43,1,No problem,FA       ,S,0,CUHT=NO,,,,,,,,,
4645,4/22/20,0,102,3,3,Multiparous,8/2/20,1,11:00:00,14:08:00,0:08:00,95,4,NO,.,.,8/2/20,14,SEXED,2,H,95,8/2/20,14,O ,3100,4700,4,9470,23490,.,.,273,65,1,No problem,FA       ,S,0,.,,,,,,,,,
5277,12/24/18,0,518,7,1,Primiparous,5/25/20,0,1:00:00,15:08:00,2:07:00,95,4,YES,10:00:00,4,.,.,.,0,.,95,5/25/20,15,.,2570,3890,3,7800,27870,.,.,263,0,1,No problem,FA       ,S,0,DNB,,,,,,,,,
5533,6/19/20,1,31,1,2,Multiparous,7/20/20,1,9:00:00,16:08:00,5:08:00,95,4,NO,.,.,.,.,.,0,.,95,7/20/20,16,.,2910,4370,4,7060,21940,.,.,286,68,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
4449,5/26/20,0,28,1,3,Multiparous,6/23/20,1,1:00:00,16:08:00,4:08:00,95,4,YES,8:00:00,12,.,.,.,0,.,95,6/23/20,16,.,3020,4550,4,8780,21940,.,.,273,120,1,No problem,MA       ,S,0,FRESH,,,,,,,,,
4762,4/8/20,0,112,3,3,Multiparous,7/29/20,1,11:00:00,16:08:00,3:08:00,95,4,YES,6:00:00,10,7/30/20,15,BEEF,1,H,95,7/29/20,16,P ,3190,4800,4,9420,25850,.,.,281,51,1,No problem,MD       ,S,1,.,,,,,,,,,
4996,6/15/20,1,15,1,3,Multiparous,6/30/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,16:08:00,2:08:00,95,4,NO,.,.,.,.,.,0,.,95,6/30/20,16,.,3650,5610,5,8940,25000,.,.,285,57,1,No problem,FA       ,S,0,FRESH/MOVED,,,,,,,,,
